index,original,resolved,passed
2371,The tailor stitched the shirt. He delivered it the next day.,The tailor stitched the shirt. The tailor delivered it the next day.,True
2372,The tailor stitched the shirt. He delivered it the next day.,The tailor stitched the shirt. The tailor delivered it the next day.,True
2373,The tailor stitched the shirt. He delivered it the next day.,The tailor stitched the shirt. The tailor delivered it the next day.,True
2374,The tailor stitched the shirt. He delivered it the next day.,The tailor stitched the shirt. The tailor delivered it the next day.,True
2375,The tailor stitched the shirt. He delivered it the next day.,The tailor stitched the shirt. The tailor delivered it the next day.,True
2376,The banker approved the loan. She called the customer about it.,The banker approved the loan. The banker called the customer about it.,True
2377,The banker approved the loan. She called the customer about it.,The banker approved the loan. The banker called the customer about it.,True
2378,The banker approved the loan. She called the customer about it.,The banker approved the loan. The banker called the customer about it.,True
2379,The banker approved the loan. She called the customer about it.,The banker approved the loan. The banker called the customer about it.,True
2380,The banker approved the loan. She called the customer about it.,The banker approved the loan. The banker called the customer about it.,True
2381,The banker approved the loan. She called the customer about it.,The banker approved the loan. The banker called the customer about it.,True
2382,The banker approved the loan. She called the customer about it.,The banker approved the loan. The banker called the customer about it.,True
2383,The banker approved the loan. She called the customer about it.,The banker approved the loan. The banker called the customer about it.,True
2384,The banker approved the loan. She called the customer about it.,The banker approved the loan. The banker called the customer about it.,True
2385,The banker approved the loan. She called the customer about it.,The banker approved the loan. The banker called the customer about it.,True
2386,The banker approved the loan. She called the customer about it.,The banker approved the loan. The banker called the customer about it.,True
2387,The mechanic inspected the car. He found a problem in the engine.,The mechanic inspected the car. The mechanic found a problem in the engine.,True
2388,The mechanic inspected the car. He found a problem in the engine.,The mechanic inspected the car. The mechanic found a problem in the engine.,True
2389,The mechanic inspected the car. He found a problem in the engine.,The mechanic inspected the car. The mechanic found a problem in the engine.,True
2390,The mechanic inspected the car. He found a problem in the engine.,The mechanic inspected the car. The mechanic found a problem in the engine.,True
2391,The mechanic inspected the car. He found a problem in the engine.,The mechanic inspected the car. The mechanic found a problem in the engine.,True
2392,The mechanic inspected the car. He found a problem in the engine.,The mechanic inspected the car. The mechanic found a problem in the engine.,True
2393,The mechanic inspected the car. He found a problem in the engine.,The mechanic inspected the car. The mechanic found a problem in the engine.,True
2394,The mechanic inspected the car. He found a problem in the engine.,The mechanic inspected the car. The mechanic found a problem in the engine.,True
2395,The mechanic inspected the car. He found a problem in the engine.,The mechanic inspected the car. The mechanic found a problem in the engine.,True
2396,The mechanic inspected the car. He found a problem in the engine.,The mechanic inspected the car. The mechanic found a problem in the engine.,True
2397,The mechanic inspected the car. He found a problem in the engine.,The mechanic inspected the car. The mechanic found a problem in the engine.,True
2398,The teacher corrected the essay. She wrote comments on it.,The teacher corrected the essay. The teacher wrote comments on it.,True
2399,The teacher corrected the essay. She wrote comments on it.,The teacher corrected the essay. The teacher wrote comments on it.,True
2400,The teacher corrected the essay. She wrote comments on it.,The teacher corrected the essay. The teacher wrote comments on it.,True
2401,The teacher corrected the essay. She wrote comments on it.,The teacher corrected the essay. The teacher wrote comments on it.,True
2402,The teacher corrected the essay. She wrote comments on it.,The teacher corrected the essay. The teacher wrote comments on it.,True
2403,The teacher corrected the essay. She wrote comments on it.,The teacher corrected the essay. The teacher wrote comments on it.,True
2404,The teacher corrected the essay. She wrote comments on it.,The teacher corrected the essay. The teacher wrote comments on it.,True
2405,The teacher corrected the essay. She wrote comments on it.,The teacher corrected the essay. The teacher wrote comments on it.,True
2406,The teacher corrected the essay. She wrote comments on it.,The teacher corrected the essay. The teacher wrote comments on it.,True
2407,The teacher corrected the essay. She wrote comments on it.,The teacher corrected the essay. The teacher wrote comments on it.,True
2408,The teacher corrected the essay. She wrote comments on it.,The teacher corrected the essay. The teacher wrote comments on it.,True
2409,The painter finished the wall. He cleaned his brushes after it.,The painter finished the wall. The painter cleaned the painter's brushes after it.,True
2410,The painter finished the wall. He cleaned his brushes after it.,The painter finished the wall. The painter cleaned the painter's brushes after it.,True
2411,The painter finished the wall. He cleaned his brushes after it.,The painter finished the wall. The painter cleaned the painter's brushes after it.,True
2412,The painter finished the wall. He cleaned his brushes after it.,The painter finished the wall. The painter cleaned the painter's brushes after it.,True
2413,The painter finished the wall. He cleaned his brushes after it.,The painter finished the wall. The painter cleaned the painter's brushes after it.,True
2414,The painter finished the wall. He cleaned his brushes after it.,The painter finished the wall. The painter cleaned the painter's brushes after it.,True
